Date,High,Low,Open,Close,Volume,Adj Close
2019-01-02,20.059999465942383,19.399999618530273,19.600000381469727,19.559999465942383,64968272,19.559999465942383
2019-01-03,19.600000381469727,18.719999313354492,19.59000015258789,18.780000686645508,94860012,18.780000686645508
2019-01-04,19.270000457763672,18.239999771118164,18.510000228881836,19.200000762939453,77189145,19.200000762939453
2019-01-07,20.149999618530273,19.200000762939453,19.450000762939453,20.020000457763672,124849276,20.020000457763672
2019-01-08,20.260000228881836,19.729999542236328,19.920000076293945,19.899999618530273,83061720,19.899999618530273
2019-01-09,20.350000381469727,19.790000915527344,19.950000762939453,19.920000076293945,98407244,19.920000076293945
2019-01-10,20.350000381469727,19.780000686645508,19.899999618530273,20.06999969482422,84904964,20.06999969482422
2019-01-11,21.270000457763672,20.290000915527344,20.290000915527344,20.510000228881836,151834299,20.510000228881836
2019-01-14,20.469999313354492,19.899999618530273,20.200000762939453,20.09000015258789,76204961,20.09000015258789
2019-01-15,20.799999237060547,19.899999618530273,20.06999969482422,20.600000381469727,97565498,20.600000381469727
2019-01-16,20.610000610351562,20.219999313354492,20.549999237060547,20.309999465942383,61508709,20.309999465942383
2019-01-17,20.479999542236328,19.899999618530273,20.239999771118164,20.010000228881836,64369144,20.010000228881836
2019-01-18,20.079999923706055,19.670000076293945,19.850000381469727,19.979999542236328,70848056,19.979999542236328
2019-01-21,21.15999984741211,20.010000228881836,20.059999465942383,21.040000915527344,185582442,21.040000915527344
2019-01-22,21.09000015258789,20.239999771118164,21.0,20.440000534057617,108159491,20.440000534057617
2019-01-23,20.690000534057617,20.079999923706055,20.360000610351562,20.450000762939453,59412582,20.450000762939453
2019-01-24,20.719999313354492,20.1200008392334,20.5,20.3700008392334,66569135,20.3700008392334
2019-01-25,20.670000076293945,20.200000762939453,20.399999618530273,20.31999969482422,50864961,20.31999969482422
2019-01-28,20.549999237060547,20.1200008392334,20.350000381469727,20.239999771118164,48450074,20.239999771118164
2019-01-29,20.200000762939453,19.700000762939453,20.100000381469727,19.979999542236328,56953024,19.979999542236328
2019-01-30,20.139999389648438,19.68000030517578,19.979999542236328,19.709999084472656,42983102,19.709999084472656
2019-01-31,20.3799991607666,19.760000228881836,19.760000228881836,20.110000610351562,72309890,20.110000610351562
2019-02-01,20.530000686645508,19.899999618530273,20.219999313354492,20.40999984741211,70510637,20.40999984741211
2019-02-11,20.989999771118164,20.15999984741211,20.200000762939453,20.8700008392334,91280970,20.8700008392334
2019-02-12,21.1299991607666,20.600000381469727,20.93000030517578,21.059999465942383,83772798,21.059999465942383
2019-02-13,23.170000076293945,20.950000762939453,21.110000610351562,22.950000762939453,241223775,22.950000762939453
2019-02-14,23.1200008392334,22.549999237060547,22.700000762939453,22.850000381469727,131190840,22.850000381469727
2019-02-15,23.700000762939453,22.549999237060547,22.75,23.0,137275390,23.0
2019-02-18,24.149999618530273,23.25,23.450000762939453,24.139999389648438,149321572,24.139999389648438
2019-02-19,24.8799991607666,23.6200008392334,24.459999084472656,24.059999465942383,134140003,24.059999465942383
2019-02-20,24.25,23.420000076293945,24.06999969482422,24.0,99473005,24.0
2019-02-21,26.299999237060547,23.850000381469727,23.959999084472656,25.309999465942383,182132652,25.309999465942383
2019-02-22,27.84000015258789,25.31999969482422,25.5,27.84000015258789,209837985,27.84000015258789
2019-02-25,30.600000381469727,29.100000381469727,30.600000381469727,30.309999465942383,319050439,30.309999465942383
2019-02-26,32.779998779296875,28.600000381469727,30.18000030517578,29.899999618530273,323961947,29.899999618530273
2019-02-27,30.84000015258789,28.920000076293945,29.3799991607666,29.450000762939453,197281411,29.450000762939453
2019-02-28,30.219999313354492,29.1200008392334,29.469999313354492,29.799999237060547,142157068,29.799999237060547
2019-03-01,30.149999618530273,28.799999237060547,30.030000686645508,29.729999542236328,123594069,29.729999542236328
2019-03-04,31.549999237060547,29.899999618530273,30.110000610351562,30.309999465942383,215949122,30.309999465942383
2019-03-05,31.700000762939453,29.649999618530273,30.219999313354492,31.649999618530273,190656650,31.649999618530273
2019-03-06,32.869998931884766,30.549999237060547,32.43000030517578,31.299999237060547,214088201,31.299999237060547
2019-03-07,31.1200008392334,30.0,30.670000076293945,30.399999618530273,168828770,30.399999618530273
2019-03-08,31.010000228881836,28.8799991607666,29.100000381469727,29.209999084472656,173942666,29.209999084472656
2019-03-11,30.5,29.299999237060547,29.799999237060547,30.399999618530273,137070511,30.399999618530273
2019-03-12,31.100000381469727,30.309999465942383,30.65999984741211,31.09000015258789,172761725,31.09000015258789
2019-03-13,30.149999618530273,28.350000381469727,29.84000015258789,28.68000030517578,228662990,28.68000030517578
2019-03-14,28.559999465942383,27.489999771118164,28.5,28.25,124268897,28.25
2019-03-15,28.829999923706055,28.239999771118164,28.549999237060547,28.3799991607666,76649889,28.3799991607666
2019-03-18,29.209999084472656,27.770000457763672,28.3799991607666,29.190000534057617,93048159,29.190000534057617
2019-03-19,29.6200008392334,28.84000015258789,29.0,29.030000686645508,79810377,29.030000686645508
2019-03-20,29.450000762939453,28.719999313354492,28.920000076293945,28.979999542236328,64278411,28.979999542236328
2019-03-21,29.290000915527344,28.8799991607666,29.170000076293945,28.899999618530273,69907815,28.899999618530273
2019-03-22,28.84000015258789,27.700000762939453,28.799999237060547,28.219999313354492,103682659,28.219999313354492
2019-03-25,28.770000457763672,27.399999618530273,27.510000228881836,28.329999923706055,89468966,28.329999923706055
2019-03-26,28.579999923706055,27.049999237060547,28.450000762939453,27.1299991607666,83267926,27.1299991607666
2019-03-27,27.6299991607666,26.200000762939453,27.350000381469727,26.670000076293945,87658664,26.670000076293945
2019-03-28,29.34000015258789,27.90999984741211,28.299999237060547,29.34000015258789,253081906,29.34000015258789
2019-03-29,29.34000015258789,27.65999984741211,28.5,29.200000762939453,235503539,29.200000762939453
2019-04-01,30.549999237060547,29.700000762939453,29.700000762939453,30.0,182826153,30.0
2019-04-02,30.399999618530273,29.489999771118164,30.010000228881836,29.899999618530273,128024176,29.899999618530273
2019-04-03,29.959999084472656,29.329999923706055,29.809999465942383,29.850000381469727,87520010,29.850000381469727
2019-04-04,30.299999237060547,29.5,30.170000076293945,29.90999984741211,63767546,29.90999984741211
2019-04-08,30.25,29.100000381469727,30.049999237060547,29.239999771118164,85599096,29.239999771118164
2019-04-09,30.799999237060547,29.190000534057617,29.239999771118164,30.200000762939453,135421968,30.200000762939453
2019-04-10,32.25,29.799999237060547,30.149999618530273,31.5,180456820,31.5
2019-04-11,31.25,30.100000381469727,31.0,30.389999389648438,107272560,30.389999389648438
2019-04-12,31.0,30.100000381469727,30.200000762939453,30.260000228881836,57095516,30.260000228881836
2019-04-15,31.989999771118164,30.350000381469727,30.81999969482422,30.5,104854183,30.5
2019-04-16,33.54999923706055,30.100000381469727,30.309999465942383,33.54999923706055,230420437,33.54999923706055
2019-04-17,34.75,32.97999954223633,34.0,34.08000183105469,231098433,34.08000183105469
2019-04-18,35.619998931884766,33.29999923706055,33.5,34.09000015258789,179225682,34.09000015258789
2019-04-19,36.900001525878906,33.599998474121094,33.95000076293945,36.4900016784668,190480098,36.4900016784668
2019-04-22,38.5,35.65999984741211,36.5,36.7599983215332,223585984,36.7599983215332
2019-04-23,37.15999984741211,35.20000076293945,36.310001373291016,35.529998779296875,160132702,35.529998779296875
2019-04-24,35.79999923706055,33.97999954223633,35.45000076293945,35.02000045776367,165363670,35.02000045776367
2019-04-25,35.36000061035156,33.54999923706055,34.95000076293945,33.650001525878906,138754300,33.650001525878906
2019-04-26,35.0,33.0099983215332,33.0099983215332,34.16999816894531,125139398,34.16999816894531
2019-05-06,30.690000534057617,28.940000534057617,29.299999237060547,28.940000534057617,150720372,28.940000534057617
2019-05-07,29.700000762939453,27.40999984741211,29.200000762939453,29.010000228881836,151192833,29.010000228881836
2019-05-08,29.770000457763672,27.799999237060547,27.90999984741211,28.889999389648438,120176842,28.889999389648438
2019-05-09,29.360000610351562,28.18000030517578,28.540000915527344,28.299999237060547,87892518,28.299999237060547
2019-05-10,31.0,28.0,29.149999618530273,30.8799991607666,184694804,30.8799991607666
2019-05-13,30.790000915527344,29.850000381469727,30.020000457763672,30.209999084472656,107826928,30.209999084472656
2019-05-14,30.690000534057617,29.610000610351562,29.700000762939453,29.950000762939453,104537582,29.950000762939453
2019-05-15,30.719999313354492,30.079999923706055,30.579999923706055,30.510000228881836,110000029,30.510000228881836
2019-05-16,30.1299991607666,29.0,30.0,29.6200008392334,128561009,29.6200008392334
2019-05-17,30.209999084472656,28.0,29.5,28.5,129306965,28.5
2019-05-20,28.6299991607666,26.5,28.459999084472656,27.899999618530273,131207354,27.899999618530273
2019-05-21,29.829999923706055,27.649999618530273,28.0,29.200000762939453,153066366,29.200000762939453
2019-05-22,30.549999237060547,28.8799991607666,29.229999542236328,29.479999542236328,147085402,29.479999542236328
2019-05-23,29.18000030517578,28.1299991607666,29.18000030517578,28.239999771118164,101868940,28.239999771118164
2019-05-24,28.579999923706055,28.0,28.049999237060547,28.25,57492006,28.25
2019-05-27,29.59000015258789,28.020000457763672,28.270000457763672,29.290000915527344,111850048,29.290000915527344
2019-05-28,29.56999969482422,28.950000762939453,29.5,29.299999237060547,78602573,29.299999237060547
2019-05-29,29.579999923706055,28.809999465942383,28.899999618530273,29.15999984741211,61918074,29.15999984741211
2019-05-30,28.969999313354492,27.950000762939453,28.899999618530273,28.3799991607666,85955653,28.3799991607666
2019-05-31,29.149999618530273,28.290000915527344,28.40999984741211,28.760000228881836,74641299,28.760000228881836
2019-06-03,31.190000534057617,28.959999084472656,29.299999237060547,30.290000915527344,189490311,30.290000915527344
2019-06-04,31.510000228881836,30.049999237060547,30.700000762939453,30.5,170128588,30.5
2019-06-05,32.29999923706055,30.65999984741211,31.149999618530273,32.09000015258789,186200549,32.09000015258789
2019-06-06,31.559999465942383,29.290000915527344,31.559999465942383,29.780000686645508,186174111,29.780000686645508
2019-06-10,31.280000686645508,29.780000686645508,29.780000686645508,31.020000457763672,138303781,31.020000457763672
2019-06-11,31.959999084472656,30.350000381469727,31.010000228881836,31.6200008392334,172058441,31.6200008392334
2019-06-12,32.099998474121094,31.0,31.010000228881836,31.469999313354492,123172331,31.469999313354492
2019-06-13,31.8799991607666,31.0,31.350000381469727,31.219999313354492,78901694,31.219999313354492
2019-06-14,31.479999542236328,30.079999923706055,31.219999313354492,30.280000686645508,100829453,30.280000686645508
2019-06-17,30.360000610351562,29.610000610351562,30.280000686645508,29.920000076293945,60967891,29.920000076293945
2019-06-18,30.229999542236328,29.530000686645508,29.950000762939453,30.0,52040628,30.0
2019-06-19,31.799999237060547,30.899999618530273,31.5,30.969999313354492,156132312,30.969999313354492
2019-06-20,32.15999984741211,30.5,30.799999237060547,31.969999313354492,176805005,31.969999313354492
2019-06-21,32.31999969482422,31.6200008392334,32.0,31.93000030517578,136264228,31.93000030517578
2019-06-24,31.790000915527344,30.93000030517578,31.670000076293945,31.299999237060547,105341311,31.299999237060547
2019-06-25,31.829999923706055,30.5,31.229999542236328,31.579999923706055,116312859,31.579999923706055
2019-06-26,31.899999618530273,31.049999237060547,31.299999237060547,31.479999542236328,73898229,31.479999542236328
2019-06-27,33.4900016784668,31.8700008392334,31.899999618530273,32.810001373291016,188799660,32.810001373291016
2019-06-28,32.7599983215332,32.130001068115234,32.72999954223633,32.529998779296875,91352173,32.529998779296875
2019-07-01,34.52000045776367,33.52000045776367,34.52000045776367,33.900001525878906,149982319,33.900001525878906
2019-07-02,34.31999969482422,33.599998474121094,33.900001525878906,34.08000183105469,104221771,34.08000183105469
2019-07-03,33.959999084472656,33.029998779296875,33.93000030517578,33.20000076293945,88254326,33.20000076293945
2019-07-04,33.720001220703125,32.90999984741211,33.20000076293945,33.2400016784668,64136391,33.2400016784668
2019-07-05,33.54999923706055,33.13999938964844,33.290000915527344,33.279998779296875,50399860,33.279998779296875
2019-07-08,33.220001220703125,32.130001068115234,33.220001220703125,32.2599983215332,74405242,32.2599983215332
2019-07-09,32.689998626708984,31.3799991607666,32.400001525878906,32.18000030517578,69049162,32.18000030517578
2019-07-10,32.5,31.780000686645508,32.380001068115234,32.439998626708984,51306415,32.439998626708984
2019-07-11,32.70000076293945,32.040000915527344,32.599998474121094,32.060001373291016,50856399,32.060001373291016
2019-07-12,32.36000061035156,31.780000686645508,32.189998626708984,32.20000076293945,46976589,32.20000076293945
2019-07-15,33.279998779296875,31.729999542236328,32.02000045776367,32.869998931884766,77361143,32.869998931884766
2019-07-16,33.279998779296875,32.66999816894531,32.779998779296875,32.93000030517578,61354279,32.93000030517578
2019-07-17,32.9900016784668,32.439998626708984,32.90999984741211,32.5099983215332,52700121,32.5099983215332
2019-07-18,32.220001220703125,31.360000610351562,32.20000076293945,31.360000610351562,78588484,31.360000610351562
2019-07-19,31.75,31.010000228881836,31.270000457763672,31.219999313354492,64388529,31.219999313354492
2019-07-22,31.760000228881836,30.40999984741211,31.209999084472656,31.280000686645508,63732655,31.280000686645508
2019-07-23,31.670000076293945,31.110000610351562,31.18000030517578,31.56999969482422,44310247,31.56999969482422
2019-07-24,33.04999923706055,31.719999313354492,31.860000610351562,32.709999084472656,119307987,32.709999084472656
2019-07-25,33.459999084472656,32.65999984741211,32.849998474121094,33.150001525878906,97126435,33.150001525878906
2019-07-26,33.650001525878906,32.939998626708984,33.099998474121094,33.400001525878906,79024603,33.400001525878906
2019-07-29,34.0099983215332,33.18000030517578,33.4900016784668,33.34000015258789,73504028,33.34000015258789
2019-07-30,33.900001525878906,33.130001068115234,33.40999984741211,33.33000183105469,65674160,33.33000183105469
2019-07-31,33.439998626708984,32.88999938964844,33.29999923706055,32.91999816894531,60130700,32.91999816894531
2019-08-01,33.09000015258789,32.630001068115234,32.779998779296875,32.72999954223633,44568068,32.72999954223633
2019-08-02,31.90999984741211,30.81999969482422,31.610000610351562,31.399999618530273,102509620,31.399999618530273
2019-08-05,31.93000030517578,30.899999618530273,31.389999389648438,31.1299991607666,75486248,31.1299991607666
2019-08-06,30.790000915527344,29.56999969482422,30.389999389648438,30.5,99269336,30.5
2019-08-07,30.969999313354492,30.110000610351562,30.690000534057617,30.170000076293945,60518725,30.170000076293945
2019-08-08,30.489999771118164,30.020000457763672,30.280000686645508,30.239999771118164,51686564,30.239999771118164
2019-08-09,30.530000686645508,27.219999313354492,30.329999923706055,27.899999618530273,226458991,27.899999618530273
2019-08-12,28.75,27.399999618530273,27.8700008392334,28.75,107893251,28.75
2019-08-13,28.899999618530273,28.040000915527344,28.389999389648438,28.31999969482422,65657218,28.31999969482422
2019-08-14,29.5,28.56999969482422,29.469999313354492,28.670000076293945,88479707,28.670000076293945
2019-08-15,28.639999389648438,27.0,27.229999542236328,28.3700008392334,113697832,28.3700008392334
2019-08-16,28.65999984741211,28.010000228881836,28.100000381469727,28.18000030517578,82850780,28.18000030517578
2019-08-19,30.1299991607666,28.6200008392334,29.06999969482422,29.959999084472656,166797902,29.959999084472656
2019-08-20,30.3700008392334,29.700000762939453,30.040000915527344,29.850000381469727,97900042,29.850000381469727
2019-08-21,30.190000534057617,29.399999618530273,29.700000762939453,30.1299991607666,74194252,30.1299991607666
2019-08-22,30.1299991607666,29.469999313354492,30.1299991607666,29.690000534057617,67966870,29.690000534057617
2019-08-23,29.700000762939453,29.110000610351562,29.690000534057617,29.239999771118164,61911461,29.239999771118164
2019-08-26,28.90999984741211,27.799999237060547,27.950000762939453,28.850000381469727,62580064,28.850000381469727
2019-08-27,29.729999542236328,29.049999237060547,29.049999237060547,29.709999084472656,80330758,29.709999084472656
2019-08-28,30.770000457763672,29.75,30.510000228881836,29.790000915527344,94285365,29.790000915527344
2019-08-29,29.799999237060547,29.100000381469727,29.799999237060547,29.18000030517578,69537490,29.18000030517578
2019-08-30,29.579999923706055,28.690000534057617,29.459999084472656,28.809999465942383,65185228,28.809999465942383
2019-09-02,29.479999542236328,28.850000381469727,28.850000381469727,29.360000610351562,68978021,29.360000610351562
2019-09-03,29.969999313354492,29.06999969482422,29.389999389648438,29.829999923706055,92376425,29.829999923706055
2019-09-04,29.850000381469727,29.280000686645508,29.75,29.600000381469727,72144866,29.600000381469727
2019-09-05,31.219999313354492,29.709999084472656,29.709999084472656,30.649999618530273,170296180,30.649999618530273
2019-09-06,33.720001220703125,31.809999465942383,31.809999465942383,33.4900016784668,318911339,33.4900016784668
2019-09-09,36.84000015258789,33.27000045776367,33.5,36.84000015258789,275024046,36.84000015258789
2019-09-10,37.66999816894531,35.619998931884766,37.599998474121094,36.93000030517578,262426169,36.93000030517578
2019-09-11,37.18000030517578,35.209999084472656,36.709999084472656,35.459999084472656,168181583,35.459999084472656
2019-09-12,35.880001068115234,35.150001525878906,35.83000183105469,35.7400016784668,106032387,35.7400016784668
2019-09-16,35.88999938964844,34.79999923706055,35.88999938964844,35.290000915527344,108633927,35.290000915527344
2019-09-17,35.20000076293945,33.959999084472656,35.20000076293945,34.400001525878906,118955131,34.400001525878906
2019-09-18,34.63999938964844,34.0,34.560001373291016,34.02000045776367,98194479,34.02000045776367
2019-09-19,35.16999816894531,33.900001525878906,34.16999816894531,35.0,101788130,35.0
2019-09-20,34.959999084472656,34.119998931884766,34.900001525878906,34.400001525878906,90691461,34.400001525878906
2019-09-23,33.9900016784668,33.0099983215332,33.9900016784668,33.689998626708984,89305247,33.689998626708984
2019-09-24,35.099998474121094,33.630001068115234,33.709999084472656,34.529998779296875,119701810,34.529998779296875
2019-09-25,34.43000030517578,33.529998779296875,34.099998474121094,33.880001068115234,66382892,33.880001068115234
2019-09-26,34.13999938964844,32.25,34.060001373291016,32.61000061035156,94827043,32.61000061035156
2019-09-27,33.380001068115234,32.5099983215332,32.5099983215332,33.20000076293945,58160238,33.20000076293945
2019-09-30,32.9900016784668,32.02000045776367,32.9900016784668,32.04999923706055,58475635,32.04999923706055
2019-10-08,32.59000015258789,31.729999542236328,32.470001220703125,31.809999465942383,48361520,31.809999465942383
2019-10-09,32.20000076293945,31.0,31.5,32.150001525878906,51297191,32.150001525878906
2019-10-10,33.20000076293945,31.93000030517578,32.20000076293945,32.869998931884766,89648357,32.869998931884766
2019-10-11,33.2400016784668,32.349998474121094,33.119998931884766,32.900001525878906,65564851,32.900001525878906
2019-10-14,33.900001525878906,32.709999084472656,33.54999923706055,32.959999084472656,98858813,32.959999084472656
2019-10-15,33.02000045776367,32.02000045776367,32.9900016784668,32.04999923706055,57195402,32.04999923706055
2019-10-16,32.599998474121094,31.959999084472656,32.220001220703125,32.0099983215332,47872549,32.0099983215332
2019-10-17,32.290000915527344,31.760000228881836,32.0,32.15999984741211,40195076,32.15999984741211
2019-10-18,33.189998626708984,32.02000045776367,32.150001525878906,32.529998779296875,85296820,32.529998779296875
2019-10-21,32.459999084472656,31.579999923706055,32.459999084472656,31.979999542236328,51881816,31.979999542236328
2019-10-22,32.34000015258789,31.700000762939453,32.099998474121094,32.15999984741211,44223823,32.15999984741211
2019-10-23,32.83000183105469,31.899999618530273,32.09000015258789,32.31999969482422,62925802,32.31999969482422
2019-10-24,32.599998474121094,31.90999984741211,32.099998474121094,32.20000076293945,35848550,32.20000076293945
2019-10-25,33.349998474121094,32.040000915527344,32.20000076293945,33.349998474121094,88136251,33.349998474121094
2019-10-28,33.95000076293945,32.88999938964844,33.81999969482422,33.63999938964844,88753560,33.63999938964844
2019-10-29,34.7599983215332,32.849998474121094,33.0,33.7400016784668,126619346,33.7400016784668
2019-10-30,34.25,32.86000061035156,33.31999969482422,33.22999954223633,73187268,33.22999954223633
2019-10-31,33.9900016784668,32.9900016784668,33.33000183105469,33.400001525878906,65813585,33.400001525878906
2019-11-01,34.29999923706055,33.029998779296875,33.15999984741211,34.0,84442229,34.0
2019-11-04,35.18000030517578,34.04999923706055,34.18000030517578,34.47999954223633,98045096,34.47999954223633
2019-11-05,34.720001220703125,34.08000183105469,34.400001525878906,34.2400016784668,70219059,34.2400016784668
2019-11-06,34.369998931884766,33.08000183105469,34.13999938964844,33.220001220703125,80338219,33.220001220703125
2019-11-07,33.52000045776367,32.97999954223633,33.15999984741211,33.33000183105469,42600433,33.33000183105469
2019-11-08,33.72999954223633,32.7400016784668,33.66999816894531,32.849998474121094,63896827,32.849998474121094
2019-11-11,32.7599983215332,32.20000076293945,32.47999954223633,32.369998931884766,48646575,32.369998931884766
2019-11-12,32.52000045776367,31.899999618530273,32.209999084472656,32.4900016784668,45715344,32.4900016784668
2019-11-13,32.75,32.099998474121094,32.400001525878906,32.560001373291016,36825581,32.560001373291016
2019-11-14,32.86000061035156,32.41999816894531,32.560001373291016,32.77000045776367,44668933,32.77000045776367
2019-11-15,32.650001525878906,31.299999237060547,32.650001525878906,31.34000015258789,106881911,31.34000015258789
2019-11-18,31.610000610351562,30.899999618530273,31.25,31.360000610351562,45215377,31.360000610351562
2019-11-19,31.969999313354492,31.020000457763672,31.360000610351562,31.889999389648438,66197562,31.889999389648438
2019-11-20,31.899999618530273,31.25,31.899999618530273,31.360000610351562,44809193,31.360000610351562
2019-11-21,31.360000610351562,30.93000030517578,31.18000030517578,31.09000015258789,46962867,31.09000015258789
2019-11-22,31.6299991607666,30.450000762939453,31.100000381469727,30.700000762939453,64714262,30.700000762939453
2019-11-25,30.440000534057617,28.959999084472656,30.290000915527344,30.40999984741211,65297336,30.40999984741211
2019-11-26,30.75,30.1299991607666,30.40999984741211,30.399999618530273,39547406,30.399999618530273
2019-11-27,30.639999389648438,30.049999237060547,30.399999618530273,30.459999084472656,42622296,30.459999084472656
2019-11-28,30.700000762939453,30.309999465942383,30.350000381469727,30.649999618530273,36999431,30.649999618530273
2019-11-29,30.709999084472656,30.149999618530273,30.600000381469727,30.709999084472656,37841288,30.709999084472656
2019-12-02,30.790000915527344,30.420000076293945,30.68000030517578,30.56999969482422,32676778,30.56999969482422
2019-12-03,30.719999313354492,30.209999084472656,30.40999984741211,30.670000076293945,33969901,30.670000076293945
2019-12-04,31.299999237060547,30.309999465942383,30.309999465942383,31.18000030517578,59621444,31.18000030517578
2019-12-05,32.150001525878906,31.040000915527344,31.190000534057617,31.950000762939453,85215186,31.950000762939453
2019-12-06,32.099998474121094,31.450000762939453,31.950000762939453,31.90999984741211,48176282,31.90999984741211
2019-12-09,31.940000534057617,31.5,31.899999618530273,31.600000381469727,44010443,31.600000381469727
2019-12-10,32.29999923706055,31.34000015258789,31.56999969482422,32.08000183105469,63615020,32.08000183105469
2019-12-11,32.36000061035156,31.649999618530273,31.979999542236328,31.850000381469727,39200002,31.850000381469727
2019-12-12,33.11000061035156,31.65999984741211,31.850000381469727,32.849998474121094,120946876,32.849998474121094
2019-12-13,33.540000915527344,32.61000061035156,33.310001373291016,33.20000076293945,105139898,33.20000076293945
2019-12-16,33.70000076293945,32.88999938964844,33.400001525878906,33.54999923706055,88707147,33.54999923706055
2019-12-17,33.95000076293945,33.20000076293945,33.619998931884766,33.59000015258789,93164551,33.59000015258789
2019-12-18,35.189998626708984,33.40999984741211,33.560001373291016,34.25,131263846,34.25
2019-12-19,34.79999923706055,33.810001373291016,34.02000045776367,34.4900016784668,88462027,34.4900016784668
2019-12-20,34.5099983215332,33.34000015258789,34.20000076293945,33.369998931884766,90154046,33.369998931884766
2019-12-23,33.11000061035156,32.209999084472656,33.099998474121094,32.2599983215332,73193452,32.2599983215332
2019-12-24,33.2400016784668,32.20000076293945,32.40999984741211,33.119998931884766,67034339,33.119998931884766
2019-12-25,34.209999084472656,32.83000183105469,32.93000030517578,33.75,82451923,33.75
2019-12-26,34.04999923706055,33.45000076293945,33.779998779296875,33.900001525878906,45610528,33.900001525878906
2019-12-27,34.279998779296875,33.5,34.0099983215332,33.63999938964844,63917054,33.63999938964844
2019-12-30,34.630001068115234,33.209999084472656,33.380001068115234,34.349998474121094,86198543,34.349998474121094
2019-12-31,36.279998779296875,34.41999816894531,34.599998474121094,35.38999938964844,135154282,35.38999938964844
